-6.081605807919427E-001	-2.367330196300790E-016
-5.475852766690315E-001	-2.385365755296964E-016
-4.649227150927676E-001	-3.320601881848272E-016
-3.551303918838339E-001	-2.657034995531662E-016
-2.127453696172978E-001	-3.892989289141128E-016
-3.285571307088173E-002	-4.101336352040953E-016
 1.871825985035380E-001	-4.486412557529100E-016
 4.451790270764054E-001	-6.159565241847761E-016
 7.309950942536805E-001	-4.482083409506533E-016
 1.023949973426958E+000	-5.002398624173942E-016
 1.292676059240922E+000	-4.267717094250797E-016
 1.499496496942343E+000	-1.375254368782682E-016
 1.609748211342054E+000	-4.392425709546357E-017
 1.603093797589938E+000	 2.853034248649923E-016
 1.481146458813983E+000	 3.146431707122652E-016
 1.266850071010127E+000	 5.770451217325021E-016
 9.960013762925974E-001	 5.031167448905224E-016
 7.059043287430573E-001	 5.960372995594618E-016
 4.266308869658325E-001	 5.215238863022360E-016
 1.773437917068994E-001	 4.896586028516445E-016
-3.309419585075082E-002	 2.746662947421960E-016
-2.033630317066675E-001	 3.412569285405725E-016
-3.366108919115166E-001	 2.714905421850708E-016
-4.380066901799879E-001	 1.910876410109719E-016
-5.131456341711169E-001	 1.989553640313634E-016
-5.671730041282528E-001	 1.405911188526108E-016
-6.043929483800698E-001	 9.203569337780371E-017
-6.281555314625467E-001	 2.133203773527724E-016
-6.408764121078685E-001	 9.957626294757604E-017
-6.440991755069194E-001	 1.254354639126905E-016
-6.385496023420258E-001	 1.567029160218195E-016
-6.241555184263479E-001	 1.094029720397384E-016
-6.000204277649758E-001	 1.454540122597656E-016
-5.643493431908320E-001	 6.202941985566584E-017
-5.143364929393541E-001	 1.942688674901445E-016
-4.460428909565253E-001	 1.689522497238694E-016
-3.543244039775192E-001	 2.128544156326079E-016
-2.329258875434493E-001	 1.745474989152629E-016
-7.493821986322355E-002	 3.583635223550645E-016
 1.260908428712408E-001	 3.917043697521951E-016
 3.740529514079415E-001	 4.074598449270538E-016
 6.669822644378396E-001	 4.325720916315147E-016
 9.929130138741256E-001	 4.315001584380834E-016
 1.326344762419075E+000	 4.214897429797797E-016
 1.628079447097189E+000	 2.396356707573137E-016
 1.851409741022112E+000	 8.485209852233181E-017
 1.955054054543743E+000	-1.879628628690182E-016
 1.918091313658485E+000	-2.696505203527349E-016
 1.748551961006303E+000	-5.351106005995217E-016
 1.480056165957402E+000	-4.841786922653208E-016
 1.158750897543459E+000	-5.370614979507019E-016
 8.285414407728695E-001	-4.301859874165393E-016
 5.215652882911314E-001	-4.080162757790725E-016
 2.557235171796501E-001	-2.839885139610783E-016
 3.706541519342019E-002	-1.536469360594793E-016
-1.360856836960033E-001	-1.772718562477326E-016
-2.693516350863177E-001	-1.044423509331556E-016
-3.696548100740868E-001	-1.529570392492343E-016
-4.436971414282525E-001	 2.120714817348537E-018
-4.972530898523724E-001	-9.080973097939620E-017
-5.349523394160740E-001	-3.100245071857435E-017
-5.603124161632840E-001	-3.283567883295693E-017
-5.758720843721599E-001	-6.743204606789902E-017
-5.833432412093039E-001	 4.029986832801021E-017
-5.837403174854346E-001	 2.905320186045166E-017
-5.774686227581465E-001	-1.259572424978958E-016
-5.643637909615743E-001	 1.096801911620019E-016
-5.436788869705498E-001	-3.956461246395027E-017
-5.140176700490120E-001	-1.217616975690801E-017
-4.732151307281015E-001	 6.158129606690413E-018
-4.181732628295097E-001	 4.982880185976705E-017
-3.446761263427551E-001	-3.168529028991612E-017
